video,duration
12852,338000
12853,453000
12854,1001000
12855,418000
12856,861000
12857,920000
12858,315000
12859,226000
12860,239000
12861,309000
12862,232000
12863,424000
12864,190000
12865,302000
12866,234000
12867,883000
12868,497000
12869,223000
12870,193000
12871,382000
12872,245000
12873,743000
12874,180000
12875,516000
12876,198000
12877,296000
12878,205000
12879,1330000
12880,242000
12881,485000
12882,688000
12883,260000
12884,957000
12885,364000
12886,252000
12887,281000
12888,453000
12889,430000
12890,2251000
12891,251000
12892,181000
12893,2045000
12894,1615000
12895,626000
12896,233000
12897,183000
12898,205000
12899,215000
12900,190000
12901,585000
12902,289000
12903,224000
12904,300000
12905,502000
12906,338000
12907,418000
12908,663000
12909,1220000
12910,275000
12911,340000
12912,201000
12913,400000
12914,260000
12915,210000
12916,284000
12917,637000
12918,202000
12919,215000
12920,252000
12921,427000
12922,227000
12923,343000
12924,450000
12925,183000
12926,233000
12927,476000
12928,244000
12929,276000
12930,204000
12931,227000
12932,251000
12933,695000
12934,1274000
12935,305000
12936,845000
12937,845000
12938,239000
12939,187000
12940,235000
12941,830000
12942,244000
12943,311000
12944,231000
12945,189000
12946,539000
12947,231000
12948,707000
12949,446000
12950,252000
12951,207000
12952,239000
12953,325000
12954,226000
12955,308000
12956,245000
12957,443000
12958,2210000
12959,234000
12960,495000
12961,310000
12962,1786000
12963,287000
12964,190000
12965,417000
12966,248000
12967,279000
12968,520000
12969,213000
12970,254000
12971,207000
12972,272000
12973,675000
12974,207000
12975,331000
12976,473000
12977,217000
12978,339000
12979,392000
12980,258000
12981,976000
12982,264000
12983,180000
12984,488000
12985,193000
12986,219000
12987,586000
12988,566000
12989,181000
12990,193000
12991,1136000
12992,511000
12993,820000
12994,580000
12995,818000
12996,394000
12997,195000
12998,379000
12999,189000
13000,1223000
13001,513000
13002,188000
13003,295000
13004,209000
13005,340000
13006,314000
13007,249000
13008,834000
13009,675000
13010,259000
13011,211000
13012,184000
13013,195000
13014,349000
13015,250000
13016,1608000
13017,302000
13018,365000
13019,242000
13020,190000
13021,300000
13022,592000
13023,1791000
13024,254000
13025,329000
13026,463000
13027,302000
13028,600000
13029,340000
13030,482000
13031,556000
13032,557000
13033,189000
13034,461000
13035,240000
13036,205000
13037,225000
13038,350000
13039,1606000
13040,202000
13041,193000
13042,265000
13043,219000
13044,193000
13045,186000
13046,208000
13047,201000
13048,254000
13049,392000
13050,762000
13051,212000
13052,336000
13053,714000
13054,335000
13055,349000
13056,223000
13057,233000
13058,423000
13059,523000
13060,366000
13061,595000
13062,344000
13063,313000
13064,196000
13065,622000
13066,290000
13067,180000
13068,221000
13069,195000
13070,195000
13071,280000
13072,289000
13073,3257000
13074,428000
13075,220000
13076,492000
13077,438000
13078,1429000
13079,258000
13080,252000
13081,181000
13082,197000
13083,1205000
13084,394000
13085,353000
13086,227000
13087,376000
13088,681000
13089,1733000
13090,423000
13091,384000
13092,246000
13093,660000
13094,393000
13095,338000
13096,270000
13097,256000
13098,2543000
13099,1982000
13100,367000
13101,409000
13102,387000
13103,286000
13104,251000
13105,463000
13106,367000
13107,250000
13108,432000
13109,262000
13110,1841000
13111,186000
13112,221000
13113,365000
13114,338000
13115,263000
13116,376000
13117,363000
13118,233000
13119,207000
13120,838000
13121,239000
13122,322000
13123,247000
13124,231000
13125,222000
13126,233000
13127,1983000
13128,180000
13129,341000
13130,418000
13131,203000
13132,181000
13133,250000
13134,460000
13135,1012000
13136,291000
13137,702000
13138,1433000
13139,781000
13140,180000
13141,210000
13142,1167000
13143,214000
13144,561000
13145,251000
13146,284000
13147,337000
13148,210000
13149,203000
13150,1805000
13151,504000
13152,445000
13153,199000
13154,411000
13155,333000
13156,375000
13157,824000
13158,451000
13159,843000
13160,453000
13161,212000
13162,368000
13163,196000
13164,380000
13165,867000
13166,341000
13167,182000
13168,238000
13169,228000
13170,366000
13171,396000
13172,623000
13173,271000
13174,234000
13175,747000
13176,2221000
13177,268000
13178,182000
13179,203000
13180,294000
13181,185000
13182,646000
13183,281000
13184,188000
13185,250000
13186,1440000
13187,239000
13188,818000
13189,208000
13190,545000
13191,413000
13192,229000
13193,983000
13194,233000
13195,300000
13196,336000
13197,216000
13198,1547000
13199,215000
13200,195000
13201,195000
13202,342000
13203,194000
13204,434000
13205,372000
13206,227000
13207,197000
13208,300000
13209,843000
13210,372000
13211,337000
13212,230000
13213,188000
13214,248000
13215,356000
13216,371000
13217,236000
13218,3155000
13219,217000
13220,1208000
13221,487000
13222,1701000
13223,187000
13224,759000
13225,222000
13226,231000
13227,1274000
13228,200000
13229,300000
13230,260000
13231,198000
13232,437000
13233,863000
13234,1241000
13235,292000
13236,265000
13237,202000
13238,275000
13239,236000
13240,586000
13241,233000
13242,259000
13243,513000
13244,325000
13245,567000
13246,1795000
13247,379000
13248,662000
13249,280000
13250,370000
13251,190000
13252,299000
13253,244000
13254,250000
13255,367000
13256,925000
13257,210000
13258,250000
13259,256000
13260,645000
13261,190000
13262,289000
13263,527000
13264,684000
13265,317000
13266,373000
13267,211000
13268,876000
13269,671000
13270,560000
13271,3301000
13272,347000
13273,210000
13274,367000
13275,269000
13276,537000
13277,943000
13278,232000
13279,182000
13280,272000
13281,228000
13282,278000
13283,297000
13284,719000
13285,203000
13286,233000
13287,751000
13288,183000
13289,208000
13290,259000
13291,1338000
13292,472000
13293,185000
13294,244000
13295,1491000
13296,2437000
13297,219000
13298,294000
13299,2394000
13300,197000
13301,693000
13302,232000
13303,419000
13304,218000
13305,194000
13306,423000
13307,333000
13308,284000
13309,296000
13310,330000
13311,315000
13312,190000
13313,181000
13314,234000
13315,485000
13316,184000
13317,2150000
13318,315000
13319,724000
13320,629000
13321,418000
13322,261000
13323,514000
13324,196000
13325,187000
13326,205000
13327,550000
13328,378000
13329,375000
13330,257000
13331,279000
13332,294000
13333,245000
13334,279000
13335,220000
13336,850000
13337,389000
13338,260000
13339,273000
13340,331000
13341,780000
13342,291000
13343,266000
13344,194000
13345,230000
13346,247000
13347,568000
13348,1748000
13349,249000
13350,273000
13351,255000
13352,2375000
13353,579000
13354,3292000
13355,311000
13356,257000
13357,412000
13358,296000
13359,302000
13360,321000
13361,504000
13362,196000
13363,201000
13364,215000
13365,202000
13366,235000
13367,251000
13368,309000
13369,1066000
13370,217000
13371,238000
13372,363000
13373,345000
13374,305000
13375,564000
13376,366000
13377,340000
13378,2554000
13379,400000
13380,261000
13381,256000
13382,181000
13383,255000
13384,1164000
13385,1245000
13386,671000
13387,350000
13388,2881000
13389,581000
13390,224000
13391,280000
13392,595000
13393,276000
13394,343000
13395,328000
13396,306000
13397,291000
13398,661000
13399,230000
13400,209000
13401,247000
13402,348000
13403,330000
13404,212000
13405,594000
13406,336000
13407,188000
13408,581000
13409,198000
13410,183000
13411,604000
13412,300000
13413,222000
13414,223000
13415,234000
13416,243000
13417,266000
13418,1137000
13419,225000
13420,1428000
13421,370000
13422,1253000
13423,415000
13424,192000
13425,295000
13426,328000
13427,182000
13428,665000
13429,238000
13430,1157000
13431,234000
13432,211000
13433,439000
13434,189000
13435,312000
13436,209000
13437,217000
13438,225000
13439,203000
13440,271000
13441,650000
13442,659000
13443,409000
13444,591000
13445,184000
13446,353000
13447,212000
13448,1412000
13449,1318000
13450,204000
13451,276000
13452,912000
13453,467000
13454,237000
13455,185000
13456,300000
13457,263000
13458,229000
13459,2342000
13460,2076000
13461,668000
13462,227000
13463,226000
13464,257000
13465,410000
13466,273000
13467,358000
13468,189000
13469,514000
13470,256000
13471,501000
13472,223000
13473,427000
13474,245000
13475,364000
13476,352000
13477,206000
13478,286000
13479,920000
13480,306000
13481,444000
13482,1661000
13483,298000
13484,551000
13485,217000
13486,195000
13487,265000
13488,499000
13489,252000
13490,486000
13491,413000
13492,185000
13493,583000
13494,1509000
13495,208000
13496,209000
13497,331000
13498,369000
13499,1241000
13500,229000
13501,315000
13502,444000
13503,200000
13504,394000
13505,208000
13506,1546000
13507,193000
13508,1065000
13509,205000
13510,625000
13511,987000
13512,307000
13513,201000
13514,266000
13515,653000
13516,375000
13517,258000
13518,226000
13519,307000
13520,184000
13521,196000
13522,201000
13523,376000
13524,574000
13525,237000
13526,390000
13527,351000
13528,1484000
13529,400000
13530,353000
13531,195000
13532,272000
13533,751000
13534,222000
13535,1817000
13536,243000
13537,213000
13538,858000
13539,192000
13540,290000
13541,236000
13542,187000
13543,600000
13544,209000
13545,472000
13546,838000
13547,288000
13548,201000
13549,215000
13550,207000
13551,605000
13552,248000
13553,180000
13554,267000
13555,678000
13556,320000
13557,192000
13558,445000
13559,1021000
13560,209000
13561,745000
13562,241000
13563,382000
13564,409000
13565,249000
13566,461000
13567,199000
13568,242000
13569,277000
13570,420000
13571,198000
13572,1255000
13573,580000
13574,291000
13575,329000
13576,473000
13577,303000
13578,679000
13579,310000
13580,1273000
13581,238000
13582,192000
13583,410000
13584,418000
13585,2206000
13586,273000
13587,288000
13588,304000
13589,1263000
13590,1233000
13591,430000
13592,484000
13593,258000
13594,225000
13595,864000
13596,436000
13597,346000
13598,597000
13599,434000
13600,240000
13601,239000
13602,315000
13603,262000
13604,350000
13605,200000
13606,471000
13607,208000
13608,185000
13609,203000
13610,332000
13611,269000
13612,266000
13613,347000
13614,247000
13615,216000
13616,247000
13617,301000
13618,446000
13619,1809000
13620,279000
13621,979000
13622,507000
13623,240000
13624,274000
13625,219000
13626,246000
13627,252000
13628,203000
13629,343000
13630,212000
13631,189000
13632,525000
13633,208000
13634,3135000
13635,950000
13636,182000
13637,206000
13638,250000
13639,435000
13640,363000
13641,244000
13642,230000
13643,240000
13644,187000
13645,192000
13646,203000
13647,312000
13648,251000
13649,194000
13650,323000
13651,326000
13652,295000
13653,234000
13654,205000
13655,181000
13656,251000
13657,359000
13658,559000
13659,2082000
13660,889000
13661,216000
13662,180000
13663,186000
13664,220000
13665,246000
13666,251000
13667,259000
13668,229000
13669,236000
13670,303000
13671,210000
13672,374000
13673,238000
13674,683000
13675,311000
13676,200000
13677,304000
13678,386000
13679,300000
13680,200000
13681,428000
13682,438000
13683,205000
13684,180000
13685,783000
13686,351000
13687,370000
13688,198000
13689,1295000
13690,225000
13691,209000
13692,300000
13693,233000
13694,309000
13695,213000
13696,186000
13697,478000
13698,512000
13699,631000
13700,589000
13701,224000
13702,293000
13703,497000
13704,188000
13705,226000
13706,205000
13707,214000
13708,382000
13709,264000
13710,216000
13711,631000
13712,296000
13713,622000
13714,439000
13715,260000
13716,355000
13717,304000
13718,300000
13719,183000
13720,384000
13721,199000
13722,194000
13723,623000
13724,238000
13725,203000
13726,278000
13727,600000
13728,354000
13729,207000
13730,217000
13731,509000
13732,600000
13733,599000
13734,286000
13735,681000
13736,353000
13737,238000
13738,295000
13739,216000
13740,242000
13741,376000
13742,180000
13743,332000
13744,275000
13745,477000
13746,231000
13747,233000
13748,209000
13749,259000
13750,495000
13751,799000
13752,220000
13753,254000
13754,239000
13755,364000
13756,183000
13757,540000
13758,230000
13759,315000
13760,337000
13761,291000
13762,1277000
13763,218000
13764,236000
13765,745000
13766,329000
13767,1025000
13768,184000
13769,260000
13770,270000
13771,1445000
13772,711000
13773,211000
13774,335000
13775,277000
13776,295000
13777,211000
13778,266000
13779,266000
13780,302000
13781,186000
13782,247000
13783,353000
13784,297000
13785,195000
13786,225000
13787,542000
13788,225000
13789,487000
13790,283000
13791,195000
13792,378000
13793,326000
13794,251000
13795,951000
13796,237000
13797,267000
13798,274000
13799,521000
13800,768000
13801,280000
13802,1491000
13803,989000
13804,2740000
13805,321000
13806,740000
13807,600000
13808,764000
13809,540000
13810,1344000
13811,338000
13812,255000
13813,253000
13814,324000
13815,222000
13816,200000
13817,236000
13818,1805000
13819,537000
13820,308000
13821,266000
13822,1012000
13823,206000
13824,572000
13825,262000
13826,301000
13827,208000
13828,1381000
13829,736000
13830,924000
13831,219000
13832,331000
13833,216000
13834,225000
13835,324000
13836,267000
13837,227000
13838,282000
13839,315000
13840,313000
13841,304000
13842,297000
13843,182000
13844,185000
13845,1798000
13846,182000
13847,348000
13848,3117000
13849,1523000
13850,219000
13851,374000
13852,1594000
13853,338000
13854,1414000
13855,270000
13856,619000
13857,242000
13858,260000
13859,200000
13860,417000
13861,273000
13862,224000
13863,239000
13864,545000
13865,260000
13866,229000
13867,202000
13868,217000
13869,185000
13870,255000
13871,187000
13872,231000
13873,218000
13874,439000
13875,240000
13876,227000
13877,2094000
13878,208000
13879,256000
13880,308000
13881,182000
13882,376000
13883,180000
13884,189000
13885,227000
13886,359000
13887,240000
13888,249000
13889,180000
13890,282000
13891,180000
13892,221000
13893,1224000
13894,1022000
13895,251000
13896,189000
13897,281000
13898,203000
13899,343000
13900,1352000
13901,770000
13902,364000
13903,252000
13904,290000
13905,442000
13906,502000
13907,225000
13908,242000
13909,364000
13910,291000
13911,589000
13912,521000
13913,288000
13914,471000
13915,364000
13916,305000
13917,357000
13918,262000
13919,193000
13920,193000
13921,211000
13922,952000
13923,214000
13924,242000
13925,202000
13926,310000
13927,392000
13928,280000
13929,355000
13930,360000
13931,2748000
13932,184000
13933,202000
13934,241000
13935,407000
13936,1331000
13937,337000
13938,273000
13939,246000
13940,245000
13941,266000
13942,747000
13943,574000
13944,310000
13945,456000
13946,252000
13947,288000
13948,266000
13949,237000
13950,633000
13951,352000
13952,323000
13953,186000
13954,355000
13955,334000
13956,280000
13957,571000
13958,238000
13959,242000
13960,423000
13961,195000
13962,203000
13963,211000
13964,681000
13965,194000
13966,181000
13967,230000
13968,519000
13969,488000
13970,280000
13971,380000
13972,187000
13973,290000
13974,357000
13975,181000
13976,386000
13977,1109000
13978,218000
13979,217000
13980,317000
13981,199000
13982,305000
13983,224000
13984,3561000
13985,291000
13986,890000
13987,227000
13988,1096000
13989,289000
13990,315000
13991,195000
13992,978000
13993,941000
13994,520000
13995,302000
13996,341000
13997,227000
13998,314000
13999,261000
14000,699000
14001,598000
14002,288000
14003,364000
14004,405000
14005,206000
14006,310000
14007,281000
14008,228000
14009,249000
14010,196000
14011,406000
14012,185000
14013,400000
14014,2860000
14015,237000
14016,347000
14017,210000
14018,199000
14019,230000
14020,2099000
14021,188000
14022,235000
14023,425000
14024,271000
14025,236000
14026,905000
14027,208000
14028,796000
14029,395000
14030,214000
14031,435000
14032,208000
14033,252000
14034,202000
14035,182000
14036,185000
14037,3565000
14038,214000
14039,336000
14040,244000
14041,204000
14042,205000
14043,379000
14044,264000
14045,194000
14046,194000
14047,228000
14048,660000
14049,301000
14050,445000
14051,300000
14052,336000
14053,217000
14054,468000
14055,681000
14056,813000
14057,676000
14058,601000
14059,207000
14060,268000
14061,240000
14062,330000
14063,1057000
14064,344000
14065,269000
14066,197000
14067,185000
14068,1046000
14069,314000
14070,511000
14071,329000
14072,3315000
14073,205000
14074,279000
14075,388000
14076,206000
14077,333000
14078,1159000
14079,284000
14080,362000
14081,605000
14082,250000
14083,382000
14084,2466000
14085,254000
14086,356000
14087,600000
14088,1003000
14089,261000
14090,415000
14091,391000
14092,308000
14093,203000
14094,204000
14095,1481000
14096,211000
14097,287000
14098,814000
14099,221000
14100,186000
14101,250000
14102,1409000
14103,260000
14104,268000
14105,295000
14106,2235000
14107,282000
14108,2794000
14109,255000
14110,270000
14111,466000
14112,291000
14113,229000
14114,574000
14115,347000
14116,209000
14117,478000
14118,257000
14119,204000
14120,308000
14121,206000
14122,284000
14123,239000
14124,600000
14125,368000
14126,225000
14127,921000
14128,312000
14129,423000
14130,258000
14131,335000
14132,290000
14133,488000
14134,317000
14135,199000
14136,599000
14137,941000
14138,1714000
14139,274000
14140,207000
14141,910000
14142,758000
14143,348000
14144,308000
14145,1860000
14146,397000
14147,597000
14148,1669000
14149,266000
14150,306000
14151,495000
14152,766000
14153,283000
14154,646000
14155,380000
14156,194000
14157,365000
14158,232000
14159,206000
14160,238000
14161,550000
14162,500000
14163,553000
14164,326000
14165,661000
14166,1829000
14167,288000
14168,563000
14169,340000
14170,1170000
14171,227000
14172,198000
14173,233000
14174,235000
14175,298000
14176,428000
14177,360000
14178,362000
14179,271000
14180,208000
14181,2078000
14182,207000
14183,229000
14184,315000
14185,186000
14186,879000
14187,224000
14188,2533000
14189,197000
14190,211000
14191,216000
14192,608000
14193,220000
14194,391000
14195,1668000
14196,302000
14197,540000
14198,296000
14199,375000
14200,1428000
14201,317000
14202,493000
14203,331000
14204,365000
14205,1691000
14206,247000
14207,692000
14208,300000
14209,354000
14210,240000
14211,539000
14212,299000
14213,490000
14214,250000
14215,740000
14216,185000
14217,3561000
14218,3196000
14219,208000
14220,245000
14221,885000
14222,180000
14223,369000
14224,180000
14225,185000
14226,471000
14227,238000
14228,1269000
14229,255000
14230,442000
14231,782000
14232,357000
14233,359000
14234,350000
14235,220000
14236,282000
14237,205000
14238,1736000
14239,316000
14240,212000
14241,191000
14242,181000
14243,245000
14244,215000
14245,229000
14246,231000
14247,672000
14248,815000
14249,190000
14250,205000
14251,296000
14252,223000
14253,1712000
14254,239000
14255,322000
14256,185000
14257,535000
14258,444000
14259,240000
14260,371000
14261,230000
14262,485000
14263,251000
14264,357000
14265,262000
14266,190000
14267,265000
14268,527000
14269,203000
14270,235000
14271,391000
14272,265000
14273,634000
14274,255000
14275,446000
14276,216000
14277,181000
14278,276000
14279,892000
14280,558000
14281,405000
14282,195000
14283,219000
14284,191000
14285,2042000
14286,242000
14287,575000
14288,366000
14289,241000
14290,197000
14291,426000
14292,1997000
14293,260000
14294,654000
14295,186000
14296,842000
14297,299000
14298,230000
14299,217000
14300,2546000
14301,282000
14302,204000
14303,1040000
14304,222000
14305,306000
14306,324000
14307,1224000
14308,1770000
14309,215000
14310,370000
14311,596000
14312,182000
14313,389000
14314,234000
14315,227000
14316,202000
14317,280000
14318,180000
14319,964000
14320,318000
14321,349000
14322,245000
14323,720000
14324,640000
14325,625000
14326,337000
14327,201000
14328,2270000
14329,284000
14330,192000
14331,494000
14332,267000
14333,639000
14334,453000
14335,200000
14336,333000
14337,292000
14338,407000
14339,354000
14340,429000
14341,191000
14342,223000
14343,233000
14344,986000
14345,257000
14346,2134000
14347,1039000
14348,331000
14349,195000
14350,909000
14351,180000
14352,224000
14353,189000
14354,349000
14355,230000
14356,597000
14357,1845000
14358,201000
14359,187000
14360,315000
14361,482000
14362,208000
14363,295000
14364,3129000
14365,421000
14366,270000
14367,1235000
14368,222000
14369,194000
14370,264000
14371,225000
14372,256000
14373,327000
14374,229000
14375,190000
14376,244000
14377,335000
14378,190000
14379,240000
14380,214000
14381,234000
14382,376000
14383,296000
14384,319000
14385,560000
14386,207000
14387,338000
14388,255000
14389,306000
14390,349000
14391,297000
14392,204000
14393,313000
14394,280000
14395,408000
14396,287000
14397,226000
14398,830000
14399,339000
14400,473000
14401,336000
14402,327000
14403,371000
14404,334000
14405,1320000
14406,207000
14407,355000
14408,266000
14409,229000
14410,307000
14411,326000
14412,379000
14413,183000
14414,185000
14415,264000
14416,1487000
14417,358000
14418,231000
14419,231000
14420,213000
14421,406000
14422,696000
14423,379000
14424,345000
14425,236000
14426,212000
14427,534000
14428,515000
14429,258000
14430,423000
14431,345000
14432,259000
14433,200000
14434,252000
14435,247000
14436,244000
14437,687000
14438,215000
14439,215000
14440,562000
14441,747000
14442,679000
14443,212000
14444,264000
14445,241000
14446,391000
14447,689000
14448,221000
14449,456000
14450,228000
14451,933000
14452,201000
14453,222000
14454,787000
14455,361000
14456,246000
14457,1645000
14458,367000
14459,552000
14460,250000
14461,239000
14462,708000
14463,260000
14464,290000
14465,281000
14466,180000
14467,524000
14468,336000
14469,204000
14470,296000
14471,379000
14472,809000
14473,215000
14474,183000
14475,231000
14476,302000
14477,196000
14478,389000
14479,791000
14480,488000
14481,2734000
14482,885000
14483,1351000
14484,286000
14485,328000
14486,263000
14487,792000
14488,300000
14489,254000
14490,259000
14491,379000
14492,1543000
14493,236000
14494,249000
14495,652000
14496,239000
14497,544000
14498,213000
14499,583000
14500,198000
14501,343000
14502,225000
14503,198000
14504,210000
14505,228000
14506,284000
14507,322000
14508,2630000
14509,1222000
14510,183000
14511,670000
14512,1322000
14513,2603000
14514,522000
14515,270000
14516,251000
14517,359000
14518,372000
14519,1491000
14520,758000
14521,295000
14522,232000
14523,240000
14524,595000
14525,191000
14526,438000
14527,304000
14528,230000
14529,285000
14530,370000
14531,310000
14532,1263000
14533,383000
14534,205000
14535,221000
14536,223000
14537,195000
14538,216000
14539,2356000
14540,321000
14541,218000
14542,415000
14543,203000
14544,212000
14545,1562000
14546,409000
14547,2149000
14548,257000
14549,274000
14550,1392000
14551,270000
14552,639000
14553,586000
14554,209000
14555,272000
14556,204000
14557,255000
14558,195000
14559,220000
14560,184000
14561,183000
14562,281000
14563,308000
14564,280000
14565,299000
14566,582000
14567,680000
14568,231000
14569,463000
14570,241000
14571,625000
14572,720000
14573,322000
14574,322000
14575,266000
14576,222000
14577,1287000
14578,251000
14579,186000
14580,277000
14581,1464000
14582,683000
14583,206000
14584,200000
14585,622000
14586,476000
14587,306000
14588,260000
14589,573000
14590,285000
14591,211000
14592,1035000
14593,235000
14594,875000
14595,328000
14596,303000
14597,1269000
14598,249000
14599,185000
14600,267000
14601,309000
14602,578000
14603,242000
14604,301000
14605,368000
14606,268000
14607,392000
14608,1382000
14609,227000
14610,293000
14611,430000
14612,427000
14613,1374000
14614,211000
14615,188000
14616,205000
14617,1235000
14618,216000
14619,1546000
14620,330000
14621,292000
14622,239000
14623,183000
14624,293000
14625,442000
14626,250000
14627,315000
14628,291000
14629,257000
14630,348000
14631,1573000
14632,264000
14633,395000
14634,205000
14635,286000
14636,195000
14637,220000
14638,238000
14639,275000
14640,1357000
14641,193000
14642,1412000
14643,1315000
14644,251000
14645,642000
14646,196000
14647,191000
14648,239000
14649,1577000
14650,865000
14651,226000
14652,224000
14653,193000
14654,374000
14655,181000
14656,340000
14657,211000
14658,300000
14659,235000
14660,1031000
14661,1149000
14662,343000
14663,247000
14664,221000
14665,651000
14666,845000
14667,236000
14668,1073000
14669,241000
14670,183000
14671,242000
14672,1771000
14673,190000
14674,3086000
14675,244000
14676,350000
14677,302000
14678,228000
14679,188000
14680,706000
14681,237000
14682,667000
14683,233000
14684,886000
14685,809000
14686,261000
14687,1625000
14688,277000
14689,734000
14690,277000
14691,363000
14692,439000
14693,274000
14694,193000
14695,910000
14696,1214000
14697,580000
14698,415000
14699,396000
14700,226000
14701,182000
14702,1732000
14703,235000
14704,207000
14705,286000
14706,320000
14707,335000
14708,540000
14709,247000
14710,580000
14711,974000
14712,193000
14713,494000
14714,392000
14715,587000
14716,440000
14717,330000
14718,2417000
14719,318000
14720,546000
14721,273000
14722,252000
14723,559000
14724,201000
14725,209000
14726,281000
14727,338000
14728,1365000
14729,210000
14730,394000
14731,218000
14732,829000
14733,339000
14734,397000
14735,227000
14736,244000
14737,885000
14738,606000
14739,184000
14740,1413000
14741,188000
14742,189000
14743,227000
14744,1815000
14745,231000
14746,366000
14747,214000
14748,1325000
14749,621000
14750,523000
14751,243000
14752,204000
14753,286000
14754,209000
14755,1582000
14756,303000
14757,360000
14758,1220000
14759,262000
14760,662000
14761,333000
14762,191000
14763,295000
14764,357000
14765,182000
14766,365000
14767,312000
14768,197000
14769,915000
14770,206000
14771,231000
14772,183000
14773,581000
14774,265000
14775,225000
14776,422000
14777,509000
14778,394000
14779,294000
14780,234000
14781,182000
14782,216000
14783,209000
14784,201000
14785,214000
14786,241000
14787,279000
14788,238000
14789,1190000
14790,311000
14791,2350000
14792,500000
14793,224000
14794,345000
14795,229000
14796,255000
14797,183000
14798,211000
14799,183000
14800,413000
14801,492000
14802,238000
14803,232000
14804,298000
14805,1291000
14806,1200000
14807,206000
14808,568000
14809,306000
14810,346000
14811,940000
14812,1363000
14813,338000
14814,790000
14815,218000
14816,205000
14817,300000
14818,1680000
14819,194000
14820,199000
14821,1263000
14822,277000
14823,260000
14824,286000
14825,288000
14826,205000
14827,227000
14828,226000
14829,508000
14830,208000
14831,202000
14832,415000
14833,219000
14834,239000
14835,281000
14836,375000
14837,1458000
14838,347000
14839,281000
14840,204000
14841,224000
14842,766000
14843,1653000
14844,258000
14845,208000
14846,891000
14847,899000
14848,196000
14849,355000
14850,246000
14851,304000
14852,811000
14853,1555000
14854,817000
14855,320000
14856,444000
14857,276000
14858,1151000
14859,270000
14860,366000
14861,497000
14862,200000
14863,232000
14864,229000
14865,302000
14866,278000
14867,231000
14868,397000
14869,206000
14870,295000
14871,267000
14872,343000
14873,221000
14874,360000
14875,335000
14876,606000
14877,241000
14878,181000
14879,1630000
14880,321000
14881,475000
14882,221000
14883,236000
14884,618000
14885,646000
14886,350000
14887,1081000
14888,346000
14889,215000
14890,363000
14891,791000
14892,224000
14893,266000
14894,610000
14895,282000
14896,252000
14897,260000
14898,240000
14899,1843000
14900,582000
14901,183000
14902,449000
14903,254000
14904,279000
14905,468000
14906,400000
14907,512000
14908,1040000
14909,206000
14910,1799000
14911,287000
14912,209000
14913,352000
14914,298000
14915,1334000
14916,352000
14917,287000
14918,2274000
14919,208000
14920,207000
14921,471000
14922,874000
14923,285000
14924,247000
14925,360000
14926,494000
14927,346000
14928,352000
14929,258000
14930,201000
14931,680000
14932,194000
14933,187000
14934,578000
14935,214000
14936,287000
14937,239000
14938,313000
14939,187000
14940,388000
14941,1089000
14942,371000
14943,208000
14944,268000
14945,218000
14946,901000
14947,215000
14948,536000
14949,595000
14950,229000
14951,2687000
14952,843000
14953,405000
14954,251000
14955,268000
14956,276000
14957,222000
14958,308000
14959,242000
14960,489000
14961,245000
14962,315000
14963,187000
14964,2432000
14965,540000
14966,550000
14967,667000
14968,183000
14969,309000
14970,257000
14971,513000
14972,270000
14973,181000
14974,338000
14975,623000
14976,1097000
14977,312000
14978,459000
14979,294000
14980,280000
14981,601000
14982,3126000
14983,252000
14984,599000
14985,276000
14986,316000
14987,315000
14988,308000
14989,270000
14990,586000
14991,384000
14992,235000
14993,986000
14994,1210000
14995,226000
14996,256000
14997,248000
14998,600000
14999,424000
15000,1626000
15001,1829000
15002,1071000
15003,237000
15004,393000
15005,380000
15006,190000
15007,341000
15008,559000
15009,433000
15010,592000
15011,198000
15012,389000
15013,579000
15014,225000
15015,221000
15016,531000
15017,231000
15018,387000
15019,849000
15020,368000
15021,270000
15022,1422000
15023,779000
15024,1876000
15025,184000
15026,215000
15027,258000
15028,293000
15029,624000
15030,566000
15031,400000
15032,260000
15033,408000
15034,387000
15035,271000
15036,190000
15037,913000
15038,346000
15039,2031000
15040,251000
15041,466000
15042,189000
15043,1020000
15044,430000
15045,185000
15046,369000
15047,503000
15048,308000
15049,186000
15050,271000
15051,353000
15052,601000
15053,232000
15054,327000
15055,239000
15056,198000
15057,228000
15058,473000
15059,206000
15060,446000
15061,225000
15062,565000
15063,299000
15064,219000
15065,335000
15066,502000
15067,367000
15068,189000
15069,491000
15070,195000
15071,248000
15072,2397000
15073,199000
15074,1924000
15075,2278000
15076,768000
15077,3509000
15078,2644000
15079,301000
15080,323000
15081,199000
15082,294000
15083,263000
15084,212000
15085,304000
15086,800000
15087,255000
15088,207000
15089,360000
15090,555000
15091,3485000
15092,196000
15093,304000
15094,254000
15095,208000
15096,224000
15097,280000
15098,227000
15099,190000
15100,659000
15101,250000
15102,379000
15103,356000
15104,440000
15105,688000
15106,267000
15107,216000
15108,1265000
15109,291000
15110,394000
15111,222000
15112,364000
15113,1043000
15114,255000
15115,535000
15116,244000
15117,278000
15118,1013000
15119,1322000
15120,211000
15121,451000
15122,347000
15123,205000
15124,229000
15125,255000
15126,264000
15127,501000
15128,321000
15129,233000
15130,490000
15131,419000
15132,268000
15133,218000
15134,428000
15135,567000
15136,181000
15137,376000
15138,350000
15139,186000
15140,314000
15141,760000
15142,393000
15143,384000
15144,1509000
15145,224000
15146,192000
